"id","content","source","image","video","publishedAt","createdAt","updatedAt","license","fromURL","summary","lifespan","totalAffectedPersons","adminArea1","adminArea2","adminArea3","adminArea4","adminArea5","tags","longitude","latitude"
"gc44cP5DRUa3rQ5Hp4-9dw","Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO says #ebola is int'l emergency, IDF resumes offensive.","twitter",,,"2014-08-08T11:03:54+00:00","2014-08-08T11:09:44.793789","2014-08-08T11:23:01.478423","twitter",,"Busy Fri @AMHQ: Hawaii braces for #Iselle, US air drops for stranded Iraqis, @WHO says #ebola is ...","temporary",,"United States",,"HI","Hawaii Co.","Humuula Ahupua`a","weather",-155.5185546875,19.5985164642334
"gqKxZ8BzRZCcvjfTvkATQQ","#Ebola outbreak likely to get worse, go for months - WHO http://t.co/YhGya4OfKx","twitter",,,"2014-08-08T09:26:40+00:00","2014-08-08T09:50:36.547397","2014-08-08T09:49:43.957336","twitter",,"#Ebola outbreak likely to get worse, go for months - WHO http://t.co/YhGya4OfKx","temporary",,"General-conflict",,,,,"",,
"PiZTekQVSDKcAK_kDloAoA","Contemplating communication strategies of hurricane preparedness and #Ebola emergencies: Calm down, or We have a problem. #Iselle #Julio","twitter",,,"2014-08-08T09:04:46+00:00","2014-08-08T09:10:12.467081","2014-08-08T09:23:12.128166","twitter",,"Contemplating communication strategies of hurricane preparedness and #Ebola emergencies: Calm dow...","temporary",,"United States",,"KS","Osborne Co.","Alton","weather|hurricane|disaster",-98.95733642578125,39.44325637817383
"eKVV54PITVeLAAYQ208Xdg","Asia on alert with thermal cameras, doctors as #Ebola declared global risk http://t.co/iPqaiVg0y4 #EbolaOutbreak","twitter",,,"2014-08-08T08:52:31+00:00","2014-08-08T09:09:54.234373","2014-08-08T09:10:01.366868","twitter",,"Asia on alert with thermal cameras, doctors as #Ebola declared global risk http://t.co/iPqaiVg0y4...","temporary",,"General-conflict",,,,,"",,
"B0dvnmoXR5igFPQv8HWlHw","#Ebola outbreak is now declared an international threat- #Libya of course, has some undeclared cases.","twitter",,,"2014-08-08T08:38:50+00:00","2014-08-08T09:09:53.482069","2014-08-08T09:09:36.989571","twitter",,"#Ebola outbreak is now declared an international threat- #Libya of course, has some undeclared ca...","temporary",,"Libya",,,,,"",18.043556213378906,27.23609733581543
"_0MD2FJCSneP_WHI6MXjXQ","Obama administration setting up group on experimental #Ebola drugs http://t.co/cUuvasTNxY #EbolaOutbreak","twitter",,,"2014-08-08T08:34:43+00:00","2014-08-08T09:09:54.263721","2014-08-08T09:10:07.194871","twitter",,"Obama administration setting up group on experimental #Ebola drugs http://t.co/cUuvasTNxY #EbolaO...","temporary",,"General-conflict",,,,,"",,
"luMQbckcTQ2MwGuCQZEc8Q","U.S. cuts resources for project involved in #Ebola battle in #SierraLeone http://t.co/EuzjsjUFya #EbolaOutbreak","twitter",,,"2014-08-08T08:19:44+00:00","2014-08-08T08:32:06.928406","2014-08-08T08:31:49.876561","twitter",,"U.S. cuts resources for project involved in #Ebola battle in #SierraLeone http://t.co/EuzjsjUFya ...","temporary",,"General-conflict",,,,,"",,
"sgf1Mhn5TIOOUne64v8bBA","#WHO declares Ebola epidemic an international health emergency http://t.co/6VztFdaeIz #EbolaOutbreak","twitter",,,"2014-08-08T07:35:08+00:00","2014-08-08T07:51:56.957583","2014-08-08T07:51:21.820579","twitter",,"#WHO declares Ebola epidemic an international health emergency http://t.co/6VztFdaeIz #EbolaOutbreak","temporary",,"General-conflict",,,,,"epidemic|disaster",,
"fcG4dZoTR3yRuPsi2VRM6Q","#India on alert for #Ebola, with 45k Indians working and living in outbreak-hit #WestAfrica, @nitabhalla reports http://t.co/hnhhAIlyzo","twitter",,,"2014-08-08T06:47:31+00:00","2014-08-08T07:11:59.250019","2014-08-08T07:11:03.577858","twitter",,"#India on alert for #Ebola, with 45k Indians working and living in outbreak-hit #WestAfrica, @nit...","temporary",,"General-conflict",,,,,"",,
"8bAImfX_RX-kTRLHB_GX4Q","RT @twirus_fr: Top tags populaires:  1 #Gaza 2 #Ebola 3 #Valls 4 #Hollande 5 #IDF","twitter",,,"2014-08-08T02:55:07+00:00","2014-08-08T03:03:22.722924","2014-08-08T03:03:58.890607","twitter",,"RT @twirus_fr: Top tags populaires:  1 #Gaza 2 #Ebola 3 #Valls 4 #Hollande 5 #IDF","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"aYuoutbGStqruTULbzdvOw","RT @twirus_fr: Top tags populaires:  1 #Gaza 2 #Ebola 3 #Valls 4 #Hollande 5 #IDF","twitter",,,"2014-08-08T02:54:13+00:00","2014-08-08T03:03:24.976273","2014-08-08T03:04:12.492837","twitter",,"RT @twirus_fr: Top tags populaires:  1 #Gaza 2 #Ebola 3 #Valls 4 #Hollande 5 #IDF","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"8RUg1XOSTe6M0XcD-ew6ig","US orders diplomats' families to leave #Liberia as #Ebola spreads http://t.co/Ys2KQVqUd8 @statedept","twitter",,,"2014-08-08T02:14:03+00:00","2014-08-08T02:22:19.878838","2014-08-08T02:21:24.685390","twitter",,"US orders diplomats' families to leave #Liberia as #Ebola spreads http://t.co/Ys2KQVqUd8 @statedept","temporary",,"General-conflict",,,,,"",,
"EYUz0d3uS_WX6NzWw0rK1g","EXCLUSIVE: #Liberia health system collapsing as Ebola spreads http://t.co/80YXKxjeOK by @stelladawson #EbolaOutbreak","twitter",,,"2014-08-08T01:17:18+00:00","2014-08-08T01:40:04.601819","2014-08-08T01:39:25.904827","twitter",,"EXCLUSIVE: #Liberia health system collapsing as Ebola spreads http://t.co/80YXKxjeOK by @stellada...","temporary",,"General-conflict",,,,,"",,
"IDHxaIfwSSW91o4A3hkPZQ","Sunday, August 10, 2014\nA Randoph nurse who died Thursday after caring for patients battling Ebola in her native Liberia was found not to have contracted the virus, health care workers have told her family.\n\nMusu Dahn, 56, moved back to her home country to open a clinic in 2012 and recently started treating patients who were showing symptoms of Ebola. Family and friends highly suspected she had succumb to the virus, but Dahn’s step-brother, Junior Kromah, said the family has been told a Sunday autopsy showed otherwise.\n\nBut Dahn’s daughter said the cause of death has not been identified, and she’s suspicious of the autopsy results, since it’s impossible for her to verify them with credible health care officials.\n\n“They are basically going from village to village and it took them three days to even get there,” Josu Roberts said. “Anything I’m hearing now I do not believe.”","ushahidi_v2",,,"2014-08-07T21:13:00","2014-08-23T04:48:40.874142","2014-08-23T04:48:40.874153","unknown",,"Dahn, Musu","temporary",,,,,,,"EVD Death - Suspect",,
"87rfpdtgQnWyUd5X_6VCkw","Obama administration setting up group on experimental #Ebola drugs http://t.co/7JRuBCU9ab","twitter",,,"2014-08-07T20:08:39+00:00","2014-08-07T22:51:33.050931","2014-08-07T22:56:55.848859","twitter",,"Obama administration setting up group on experimental #Ebola drugs http://t.co/7JRuBCU9ab","temporary",,"General-conflict",,,,,"",,
"kwa3qfWOTmeeYcg6Zg-onA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:52:00","2014-08-23T04:48:40.892706","2014-08-23T04:48:40.892717","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"DH8mmKQzRj2LmKfD1xkbzQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:50:00","2014-08-23T04:48:40.914786","2014-08-23T04:48:40.914798","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"cvENflS3TvyE_cP4g18OXA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:49:00","2014-08-23T04:48:40.936085","2014-08-23T04:48:40.936096","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"0b6fX6pqSJaOYJJCT5UmrQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:48:00","2014-08-23T04:48:40.953209","2014-08-23T04:48:40.953220","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"o6ozkJE1TUGZmhnEuceZHg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:42:00","2014-08-23T04:48:40.970214","2014-08-23T04:48:40.970225","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"SnJI8tQYRvmDweINXc04XA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:40:00","2014-08-23T04:48:40.995306","2014-08-23T04:48:40.995317","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"P5JnkVzJRXyZPqmqkjmjsA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:39:00","2014-08-23T04:48:41.014916","2014-08-23T04:48:41.014927","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"U_ecVolJQ2CXeTfNLqZiTg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:38:00","2014-08-23T04:48:41.035780","2014-08-23T04:48:41.035791","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"pNIhNxsLTtGreJLGlSmJ5g","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:37:00","2014-08-23T04:48:41.062767","2014-08-23T04:48:41.062779","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"rbMf11QvQouHkqPzOwQ0Rg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:35:00","2014-08-23T04:48:41.081702","2014-08-23T04:48:41.081721","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"8DallX7vRsmzu66i7Iemmg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:34:00","2014-08-23T04:48:41.112522","2014-08-23T04:48:41.112539","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"zdoFNfe9QlyLyZJ7X0JNzw","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:33:00","2014-08-23T04:48:41.184592","2014-08-23T04:48:41.184605","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"wa6v32VxQQGULyBCU4Cf2g","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:31:00","2014-08-23T04:48:41.210684","2014-08-23T04:48:41.210694","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"xj60EHbfQWuUCqPwobV83Q","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:28:00","2014-08-23T04:48:41.231569","2014-08-23T04:48:41.231580","unknown",,"EDV New - Confirmed","temporary",,,,,,,"EVD New - Confirmed",,
"m9Ui5lTgTZWniWwJC-Dt7g","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:26:00","2014-08-23T04:48:41.249708","2014-08-23T04:48:41.249719","unknown",,"EDV New - Confirmed","temporary",,,,,,,"EVD New - Confirmed",,
"ifWL3q5bQ9iucbtl0fIqXw","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:24:00","2014-08-23T04:48:41.272424","2014-08-23T04:48:41.272436","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"VbcM0-XOSP6ipILDu7ercQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:23:00","2014-08-23T04:48:41.289889","2014-08-23T04:48:41.289902","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"QK29wA-ITIKCK3dzJBJo1A","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:19:00","2014-08-23T04:48:41.308041","2014-08-23T04:48:41.308052","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"nn-kB5tARyeZAZRROfNH-A","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:17:00","2014-08-23T04:48:41.325193","2014-08-23T04:48:41.325204","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"HgQtfidWRympIjDjGxC2pQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:16:00","2014-08-23T04:48:41.343977","2014-08-23T04:48:41.343988","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"DkfkKqnGTDCgd3UZP6Ej4A","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:15:00","2014-08-23T04:48:41.362212","2014-08-23T04:48:41.362224","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"HwVAOWGBTbqGvJl2MazLLw","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:14:00","2014-08-23T04:48:41.379583","2014-08-23T04:48:41.379595","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"JKkcqMXDQBKlWNKCuMegcQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:13:00","2014-08-23T04:48:41.397965","2014-08-23T04:48:41.397976","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"PcwlUfroQjuzIZpHlp0S2g","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:11:00","2014-08-23T04:48:41.437255","2014-08-23T04:48:41.437266","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"MKNRNqpbTVOSh6DDjtbaAQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:10:00","2014-08-23T04:48:41.459666","2014-08-23T04:48:41.459677","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"NoRrTeyXQLaNVosWzSUIAQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:09:00","2014-08-23T04:48:41.481928","2014-08-23T04:48:41.481939","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"E4c9p4dXRsebBoUCPoM6HA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:05:00","2014-08-23T04:48:41.516249","2014-08-23T04:48:41.516260","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"QY4oNkGVSV-eUH5apgClZg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:04:00","2014-08-23T04:48:41.548183","2014-08-23T04:48:41.548195","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"jBFRdAcKReK3-nNBmxDxng","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:03:00","2014-08-23T04:48:41.566788","2014-08-23T04:48:41.566804","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"rvxP3XgXTTGJqjFILvJXkA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:02:00","2014-08-23T04:48:41.583611","2014-08-23T04:48:41.583622","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"t2a-tjGBRYe8EEFKAtkMKQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:01:00","2014-08-23T04:48:41.601536","2014-08-23T04:48:41.601553","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"LUJMwoUkT6CByib9-C7i1g","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T18:00:00","2014-08-23T04:48:41.621091","2014-08-23T04:48:41.621108","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"cQu7ku2CRZOD09rjjCmusA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:58:00","2014-08-23T04:48:41.638820","2014-08-23T04:48:41.638837","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"gkx6_GLBSIuLn1b4mvfIeQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:57:00","2014-08-23T04:48:41.657586","2014-08-23T04:48:41.657603","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"NecJwzrrTFWiezM4FBbr8A","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:55:00","2014-08-23T04:48:41.677312","2014-08-23T04:48:41.677329","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"5Cp-zk7aRx2ToqHkxcaKbw","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:54:00","2014-08-23T04:48:41.695777","2014-08-23T04:48:41.695795","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"hToChJ4qQU6tNOXvnrPJbA","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:53:00","2014-08-23T04:48:41.713691","2014-08-23T04:48:41.713705","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"QalCN4XtQXCtPXC2Zww3Pg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:51:00","2014-08-23T04:48:41.731716","2014-08-23T04:48:41.731727","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"oVeEbKJaT0COwaF_FBlSlg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:50:00","2014-08-23T04:48:41.749553","2014-08-23T04:48:41.749564","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"RoMDMa59Rx27ADT_nX6yQg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:48:00","2014-08-23T04:48:41.769261","2014-08-23T04:48:41.769271","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"LpdWBJKiTjmm_WhUwwfYRg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:46:00","2014-08-23T04:48:41.789672","2014-08-23T04:48:41.789683","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"1Gp9O6VOTmaQO2bN0xtdlg","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:45:00","2014-08-23T04:48:41.815376","2014-08-23T04:48:41.815387","unknown",,"EDV New - Suspect","temporary",,,,,,,"EVD New - Suspect",,
"HtPuuDzoTDS0mcSv7ZDzCw","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:43:00","2014-08-23T04:48:41.834312","2014-08-23T04:48:41.834323","unknown",,"EDV New - Suspect","temporary",,,,,,,"EVD New - Suspect",,
"pQooN4ZERomc3Mei44xGUQ","Liberia Ebola Sit Res No. 84 - Ministry of Health & Social Welfare, Aug. 7, 2014","ushahidi_v2",,,"2014-08-07T17:40:00","2014-08-23T04:48:41.873501","2014-08-23T04:48:41.873512","unknown",,"EDV New - Suspect","temporary",,,,,,,"EVD New - Suspect",,
"D3vxsC6iSBiHhW9VMyzcqw","On August 7, 2014 in Palala, Kpaai District, Bong County Ebola awareness campaign was held with various CSOs, CBOs and the residents of the Town. People were taught the preventive measures to avoid Ebola.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-07T16:24:00","2014-08-23T04:17:11.889125","2014-08-23T04:17:11.889137","unknown",,"Ebola Awareness In Palala, Bong Coutny","temporary",,,,,,,"Awareness Activities|Preventive Action|Bong",,
"ZFU-32qtRH69xmk80JXIuA","On August 7, 2014 at Phebe Hospital Compound, Suakoko District, Bong County the Bong County Health Team and other partners embarked on the construction of a Forty(40) bedroom Ebola Case Management Center on the Phebe Compound. The project is funded by the Bong County Health Team and Partners. Save the Children Bong County office has promised to contribute to the project by carrying its completion. The center when completed will quickly respond to suspected and confirmed cases of Ebola in Bong and its surrounding counties.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-07T15:36:00","2014-08-23T04:17:11.917740","2014-08-23T04:17:11.917754","unknown",,"Construction of a Forty Bedroom Ebola Case Management Center Underway in Bong County","temporary",,,,,,,"Other Issues|Preventive Action|Bong|Armed",,
"S6Ugbhr0S_eOuM6qFrzkGA","GATES OF HELL&gt; http://t.co/SpPSKl4MOL &lt; #Israel #StandWithIsrael #IDF #IDFsüokesperson #UN #NATO #EU #USA #ebola http://t.co/GQigwClgVt","twitter","http://pbs.twimg.com/media/Bub7xhWCIAEhCd0.jpg",,"2014-08-07T12:40:30+00:00","2014-08-07T12:50:58.949762","2014-08-07T12:52:31.792359","twitter",,"GATES OF HELL&gt; http://t.co/SpPSKl4MOL &lt; #Israel #StandWithIsrael #IDF #IDFsüokesperson #UN ...","temporary",,"Israel",,,,"Ofra","photo-person",35.259735107421875,31.946392059326172
"Ffzt1dCoSImD7oRQU48lfg","RT @CassVinograd: PHOTOS: Health workers in Madrid take Spanish Ebola patient to hospital after arrival from Liberia. http://t.co/UeHltdVWZq","twitter","http://pbs.twimg.com/media/BubkVL1CMAEJyKj.jpg",,"2014-08-07T11:18:43+00:00","2014-08-07T11:27:16.408827","2014-08-07T11:26:24.613459","twitter",,"RT @CassVinograd: PHOTOS: Health workers in Madrid take Spanish Ebola patient to hospital after a...","temporary",,"Syria",,,,,"photo-person",38.473472595214844,35.03312683105469
"pINqm3x4Q0SSW5o_CCTBcQ","Expert Panel to Consult on Ebola http://t.co/3JmMU797St","twitter",,,"2014-08-07T10:48:54+00:00","2014-08-07T11:27:16.482642","2014-08-07T11:26:37.116537","twitter",,"Expert Panel to Consult on Ebola http://t.co/3JmMU797St","temporary",,"Syria",,,,,"",38.473472595214844,35.03312683105469
"VcC-4sVgTvqiA-z72OCWAg","Fighting Ebola for Us All http://t.co/0mpqj3q9gn","twitter",,,"2014-08-07T10:23:25+00:00","2014-08-07T10:23:16.638356","2014-08-07T10:22:15.110637","twitter",,"Fighting Ebola for Us All http://t.co/0mpqj3q9gn","temporary",,"Syria",,,,,"",38.473472595214844,35.03312683105469
"umdDd5soT_CWDcXQLHk2FA","#SierraLeone police blockade #Ebola areas, #Liberia declares emergency http://t.co/fc69FHCpS6 #EbolaOutbreak","twitter",,,"2014-08-07T10:05:58+00:00","2014-08-07T10:23:17.607997","2014-08-07T10:22:22.352253","twitter",,"#SierraLeone police blockade #Ebola areas, #Liberia declares emergency http://t.co/fc69FHCpS6 #Eb...","temporary",,"General-conflict",,,,,"",,
"crSecct7RH6LPCJD8nOjEQ","RT @IrelandUncut: Causing more deaths than the Ebola virus is the ""Israeli virus"" The world have a cure called ""intervention"" but they won'…","twitter",,,"2014-08-07T09:28:57+00:00","2014-08-07T10:23:23.962058","2014-08-07T10:28:53.198915","twitter",,"RT @IrelandUncut: Causing more deaths than the Ebola virus is the ""Israeli virus"" The world have ...","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"ekAXNp3tRYm7ovYMH9aHuA","#Africa 's about more than #Ebola, it's about optimism, too - CEO of @ONECampaign gives his thoughts http://t.co/KQtQ64LQpq #EbolaOutbreak","twitter",,,"2014-08-07T09:07:15+00:00","2014-08-07T09:16:34.437004","2014-08-07T09:16:15.160322","twitter",,"#Africa 's about more than #Ebola, it's about optimism, too - CEO of @ONECampaign gives his thoug...","temporary",,"General-conflict",,,,,"",,
"MqnyZBARR52RyYsxmonR1g","On August 7, 2014 in Kolba City, Kolahun District, Lofa County seven of the Ebola victims were discharged and sent to their respective homes having responded positively to treatment.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-07T09:06:00","2014-08-23T04:17:11.956362","2014-08-23T04:17:11.956374","unknown",,"Seven Ebola Victims Recover After Responding Positively to Treatment","temporary",,,,,,,"Survivors|Lofa|Disease Outbreak",,
"ByrZNWcfT_OFqH29sh74LA","What its like to have #Ebola \n\nhttp://t.co/WAZB5S5J6t","twitter",,,"2014-08-07T07:37:17+00:00","2014-08-07T07:57:28.111907","2014-08-07T07:56:29.503742","twitter",,"What its like to have #Ebola \n\nhttp://t.co/WAZB5S5J6t","temporary",,"Syria",,,,,"",38.473472595214844,35.03312683105469
"kr6U0kP_SKuD-uFvj9DmUQ","RT @IrelandUncut: Causing more deaths than the Ebola virus is the ""Israeli virus"" The world have a cure called ""intervention"" but they won'…","twitter",,,"2014-08-07T07:16:52+00:00","2014-08-07T07:18:07.624557","2014-08-07T07:17:17.816224","twitter",,"RT @IrelandUncut: Causing more deaths than the Ebola virus is the ""Israeli virus"" The world have ...","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
"BUqR347DQbmkegpihDNGxA","Causing more deaths than the Ebola virus is the ""Israeli virus"" The world have a cure called ""intervention"" but they won't employ #Gaza #IDF","twitter",,,"2014-08-07T07:15:04+00:00","2014-08-07T07:18:07.749898","2014-08-07T07:17:32.075985","twitter",,"Causing more deaths than the Ebola virus is the ""Israeli virus"" The world have a cure called ""int...","temporary",,"Israel",,,,"Ofra","",35.259735107421875,31.946392059326172
